Marca,Modelo,Ano,Combustível,Quilometragem,Cidade,Problema,Custo Estimado
HONDA,FIT,2002,Gasolina,251981,Belo Horizonte,velas_de_ignicao,229.23
FIAT,MOBI,2002,Etanol,262584,Belo Horizonte,transmissao,1437.71
CHEVROLET,ONIX,2016,Etanol,180685,Rio de Janeiro,velas_de_ignicao,138.86
CHEVROLET,SPIN,2006,Diesel,123491,Rio de Janeiro,superaquecimento_motor,1605.74
VOLKSWAGEN,JETTA,2013,Diesel,150619,São Paulo,alinhamento,219.05
FORD,KA,2016,Diesel,81662,Curitiba,superaquecimento_motor,1102.58
CHEVROLET,ONIX,2017,Diesel,236128,Salvador,velas_de_ignicao,150.04
VOLKSWAGEN,POLO,2012,Etanol,5,Belo Horizonte,alinhamento,150.0
CHEVROLET,SPIN,2019,Gasolina,234152,Rio de Janeiro,cambio,4087.75
FORD,KA,2019,Diesel,269182,Salvador,bateria,1146.27
FIAT,MOBI,2020,Diesel,268558,Salvador,bateria,1105.53
VOLKSWAGEN,POLO,2017,Etanol,278626,Salvador,cambio,4733.48
HONDA,FIT,2003,Etanol,229901,Curitiba,superaquecimento_motor,2152.72
HONDA,CIVIC,2000,Gasolina,202945,Rio de Janeiro,bateria,1676.48
FORD,FIESTA,2017,Gasolina,33948,Belo Horizonte,bateria,718.92
VOLKSWAGEN,JETTA,2000,Etanol,222873,Rio de Janeiro,pastilhas_de_freio,418.3
FIAT,TORO,2012,Diesel,222322,São Paulo,bateria,1305.81
CHEVROLET,ONIX,2019,Diesel,20875,Belo Horizonte,pastilhas_de_freio,155.09
FORD,FIESTA,2019,Diesel,275201,Rio de Janeiro,transmissao,926.71
FORD,FIESTA,2022,Gasolina,32400,Belo Horizonte,pastilhas_de_freio,144.04
CHEVROLET,ONIX,2009,Diesel,68607,São Paulo,pastilhas_de_freio,239.59
CHEVROLET,SPIN,2010,Diesel,289647,Manaus,velas_de_ignicao,202.28
FIAT,MOBI,2008,Etanol,101096,Belo Horizonte,pastilhas_de_freio,267.4
FIAT,TORO,2008,Diesel,46612,Manaus,pastilhas_de_freio,231.07
FORD,KA,2004,Etanol,261538,Salvador,velas_de_ignicao,223.06
FIAT,MOBI,2000,Diesel,84335,Curitiba,pastilhas_de_freio,307.47
FORD,KA,2016,Gasolina,93012,São Paulo,bateria,873.36
FIAT,TORO,2021,Diesel,81748,Belo Horizonte,cambio,2719.95
HONDA,FIT,2001,Diesel,162491,São Paulo,pastilhas_de_freio,362.28
FIAT,TORO,2023,Etanol,65195,Salvador,transmissao,507.22
FORD,KA,2012,Etanol,204767,Manaus,pastilhas_de_freio,302.86
FIAT,MOBI,2008,Etanol,89846,Curitiba,pastilhas_de_freio,259.9
FORD,KA,2003,Diesel,102404,São Paulo,transmissao,1006.01
FORD,KA,2004,Diesel,261320,Manaus,cambio,6517.55
FIAT,TORO,2010,Gasolina,71540,Salvador,velas_de_ignicao,127.46
HONDA,CIVIC,2023,Diesel,169361,Salvador,bateria,814.86
HONDA,FIT,2018,Gasolina,11755,Salvador,cambio,2468.06
FIAT,MOBI,2020,Etanol,252915,Manaus,pastilhas_de_freio,258.03
CHEVROLET,ONIX,2002,Etanol,84553,Belo Horizonte,bateria,1228.43
FORD,FIESTA,2011,Etanol,134962,Rio de Janeiro,superaquecimento_motor,1452.89
HONDA,FIT,2018,Gasolina,256760,São Paulo,bateria,1159.92
CHEVROLET,ONIX,2018,Diesel,17175,Rio de Janeiro,velas_de_ignicao,85.9
VOLKSWAGEN,POLO,2012,Etanol,225783,Salvador,velas_de_ignicao,170.88
HONDA,CIVIC,2006,Diesel,155360,Rio de Janeiro,cambio,5046.91
FORD,KA,2014,Diesel,46629,Manaus,pastilhas_de_freio,196.42
VOLKSWAGEN,JETTA,2022,Etanol,116779,Salvador,transmissao,602.01
VOLKSWAGEN,JETTA,2006,Gasolina,178872,Salvador,velas_de_ignicao,181.57
VOLKSWAGEN,JETTA,2007,Diesel,168439,Curitiba,transmissao,1067.0
FORD,FIESTA,2004,Etanol,82762,Curitiba,cambio,4444.29
HONDA,FIT,2020,Diesel,160094,Manaus,cambio,3399.58
HONDA,FIT,2013,Diesel,200401,Manaus,superaquecimento_motor,1581.13
CHEVROLET,SPIN,2003,Diesel,57941,Rio de Janeiro,transmissao,894.85
FORD,FIESTA,2022,Diesel,186670,São Paulo,cambio,3339.1
FORD,FIESTA,2009,Diesel,16040,Rio de Janeiro,cambio,3252.58
VOLKSWAGEN,POLO,2019,Gasolina,69806,Manaus,cambio,2830.04
CHEVROLET,SPIN,2014,Gasolina,144358,São Paulo,alinhamento,209.84
HONDA,CIVIC,2017,Etanol,200211,Rio de Janeiro,cambio,4092.0
VOLKSWAGEN,JETTA,2019,Gasolina,112076,Belo Horizonte,cambio,3153.53
CHEVROLET,ONIX,2012,Gasolina,55916,Belo Horizonte,transmissao,711.83
VOLKSWAGEN,JETTA,2007,Gasolina,148672,São Paulo,velas_de_ignicao,166.07
CHEVROLET,ONIX,2008,Diesel,265955,Curitiba,transmissao,1257.68
FORD,FIESTA,2015,Diesel,31276,São Paulo,transmissao,607.34
FIAT,MOBI,2018,Etanol,185217,Rio de Janeiro,alinhamento,202.17
FORD,FIESTA,2015,Etanol,201750,Salvador,alinhamento,229.97
FORD,FIESTA,2006,Etanol,219854,Belo Horizonte,pastilhas_de_freio,363.9
HONDA,CIVIC,2013,Diesel,222115,Salvador,velas_de_ignicao,164.97
FORD,KA,2013,Gasolina,186757,Belo Horizonte,cambio,4495.74
FORD,KA,2003,Gasolina,143266,Rio de Janeiro,pastilhas_de_freio,332.45
VOLKSWAGEN,POLO,2014,Diesel,150434,Belo Horizonte,cambio,4041.39
VOLKSWAGEN,JETTA,2002,Etanol,46281,São Paulo,cambio,4203.47
VOLKSWAGEN,JETTA,2004,Etanol,262120,Salvador,alinhamento,343.52
CHEVROLET,ONIX,2000,Etanol,253693,Manaus,cambio,7013.44
VOLKSWAGEN,JETTA,2002,Diesel,178908,Salvador,cambio,5813.41
HONDA,FIT,2014,Etanol,4595,Rio de Janeiro,transmissao,575.35
CHEVROLET,ONIX,2023,Etanol,95930,Manaus,alinhamento,137.48
VOLKSWAGEN,JETTA,2007,Diesel,146474,Salvador,superaquecimento_motor,1652.57
HONDA,FIT,2003,Gasolina,261745,Rio de Janeiro,transmissao,1404.36
FORD,FIESTA,2001,Diesel,196355,Curitiba,pastilhas_de_freio,388.81
VOLKSWAGEN,JETTA,2023,Diesel,173795,São Paulo,transmissao,658.05
HONDA,FIT,2023,Diesel,182394,Belo Horizonte,superaquecimento_motor,1088.74
FIAT,TORO,2009,Diesel,177836,Belo Horizonte,alinhamento,258.83
HONDA,CIVIC,2003,Gasolina,222360,Belo Horizonte,velas_de_ignicao,212.21
VOLKSWAGEN,POLO,2002,Etanol,281549,Curitiba,cambio,7059.36
CHEVROLET,ONIX,2001,Diesel,58122,São Paulo,bateria,1168.87
FORD,FIESTA,2016,Gasolina,230561,Salvador,velas_de_ignicao,153.27
VOLKSWAGEN,JETTA,2022,Etanol,232661,Salvador,velas_de_ignicao,125.03
FORD,FIESTA,2020,Etanol,128909,São Paulo,cambio,3169.16
FIAT,MOBI,2023,Etanol,265591,Manaus,alinhamento,196.39
VOLKSWAGEN,POLO,2019,Diesel,184215,São Paulo,velas_de_ignicao,126.77
HONDA,CIVIC,2022,Diesel,10662,Belo Horizonte,superaquecimento_motor,729.19
CHEVROLET,ONIX,2012,Etanol,58282,Salvador,cambio,3403.68
FORD,FIESTA,2004,Etanol,290726,São Paulo,alinhamento,361.0
FORD,FIESTA,2020,Etanol,67471,Salvador,velas_de_ignicao,92.89
HONDA,CIVIC,2008,Etanol,123513,São Paulo,cambio,4470.41
FIAT,TORO,2021,Etanol,173285,Rio de Janeiro,bateria,887.41
HONDA,CIVIC,2005,Etanol,107578,Belo Horizonte,pastilhas_de_freio,292.1
FIAT,TORO,2004,Gasolina,83205,São Paulo,alinhamento,234.18
HONDA,FIT,2009,Etanol,234631,Curitiba,alinhamento,289.59
FORD,FIESTA,2007,Diesel,83805,São Paulo,transmissao,874.22
CHEVROLET,SPIN,2006,Diesel,124698,Rio de Janeiro,cambio,4707.07
CHEVROLET,ONIX,2006,Diesel,168902,Curitiba,velas_de_ignicao,177.79
HONDA,FIT,2005,Etanol,10712,Curitiba,pastilhas_de_freio,222.68
FORD,KA,2020,Diesel,126888,São Paulo,cambio,3154.23
FIAT,TORO,2019,Gasolina,232398,Rio de Janeiro,bateria,1072.19
HONDA,FIT,2002,Etanol,196437,Curitiba,superaquecimento_motor,2061.59
FORD,FIESTA,2018,Diesel,87185,Belo Horizonte,alinhamento,161.33
FIAT,TORO,2021,Gasolina,12210,Manaus,superaquecimento_motor,761.01
FORD,FIESTA,2014,Gasolina,36972,Belo Horizonte,superaquecimento_motor,1034.32
CHEVROLET,ONIX,2003,Diesel,236966,Salvador,superaquecimento_motor,2181.42
FIAT,TORO,2011,Gasolina,296280,Salvador,transmissao,1225.69
HONDA,FIT,2005,Diesel,278089,Rio de Janeiro,cambio,6559.7
FIAT,MOBI,2018,Gasolina,226273,Curitiba,superaquecimento_motor,1425.32
CHEVROLET,SPIN,2003,Etanol,3052,Belo Horizonte,velas_de_ignicao,123.11
FORD,FIESTA,2014,Etanol,289416,Belo Horizonte,velas_de_ignicao,180.92
CHEVROLET,ONIX,2008,Etanol,227276,Manaus,pastilhas_de_freio,351.52
HONDA,FIT,2004,Etanol,148388,Rio de Janeiro,pastilhas_de_freio,328.82
FORD,KA,2012,Etanol,138312,Curitiba,bateria,1095.78
FORD,KA,2022,Diesel,16375,Rio de Janeiro,superaquecimento_motor,742.6
FIAT,MOBI,2017,Etanol,25710,São Paulo,superaquecimento_motor,911.54
FIAT,MOBI,2004,Etanol,180967,Belo Horizonte,transmissao,1175.7
HONDA,FIT,2015,Etanol,254624,Rio de Janeiro,cambio,4829.85
HONDA,CIVIC,2018,Etanol,146246,Rio de Janeiro,superaquecimento_motor,1208.58
HONDA,FIT,2013,Gasolina,27597,Manaus,superaquecimento_motor,1035.12
VOLKSWAGEN,JETTA,2015,Etanol,85687,São Paulo,cambio,3358.69
FIAT,TORO,2014,Etanol,118968,Salvador,superaquecimento_motor,1286.0
CHEVROLET,SPIN,2021,Diesel,40274,Belo Horizonte,alinhamento,127.6
VOLKSWAGEN,JETTA,2003,Gasolina,203570,Manaus,alinhamento,314.73
FIAT,MOBI,2006,Diesel,48634,Rio de Janeiro,transmissao,813.48
CHEVROLET,ONIX,2015,Etanol,292185,Belo Horizonte,transmissao,1085.67
VOLKSWAGEN,JETTA,2023,Diesel,287514,Salvador,velas_de_ignicao,132.6
HONDA,CIVIC,2021,Diesel,297391,Rio de Janeiro,transmissao,896.09
HONDA,FIT,2020,Etanol,206994,São Paulo,bateria,985.82
CHEVROLET,SPIN,2021,Gasolina,256480,Belo Horizonte,velas_de_ignicao,135.64
FORD,KA,2020,Gasolina,62982,Manaus,cambio,2682.03
FIAT,MOBI,2007,Diesel,108534,São Paulo,superaquecimento_motor,1512.14
FORD,FIESTA,2016,Etanol,165546,Salvador,transmissao,827.64
HONDA,CIVIC,2015,Diesel,286788,Salvador,bateria,1344.72
CHEVROLET,SPIN,2022,Diesel,38493,Belo Horizonte,transmissao,488.93
VOLKSWAGEN,POLO,2009,Diesel,242217,Salvador,transmissao,1174.8
VOLKSWAGEN,POLO,2009,Etanol,153612,Curitiba,velas_de_ignicao,159.71
VOLKSWAGEN,JETTA,2001,Etanol,297625,Manaus,cambio,7412.21
CHEVROLET,SPIN,2008,Gasolina,226577,Belo Horizonte,cambio,5558.31
HONDA,CIVIC,2016,Etanol,77097,Curitiba,velas_de_ignicao,108.94
HONDA,FIT,2010,Diesel,284722,Salvador,pastilhas_de_freio,370.32
FIAT,TORO,2009,Diesel,183951,Belo Horizonte,velas_de_ignicao,170.39
CHEVROLET,SPIN,2021,Gasolina,141668,Curitiba,velas_de_ignicao,107.66
FORD,FIESTA,2016,Etanol,179022,Salvador,alinhamento,212.9
CHEVROLET,ONIX,2003,Diesel,280831,Rio de Janeiro,transmissao,1452.08
CHEVROLET,ONIX,2015,Gasolina,122540,Rio de Janeiro,velas_de_ignicao,125.88
FIAT,MOBI,2019,Gasolina,167061,São Paulo,transmissao,752.49
FIAT,TORO,2014,Diesel,292327,Rio de Janeiro,transmissao,1118.84
HONDA,FIT,2020,Diesel,282902,Curitiba,alinhamento,226.68
FORD,KA,2004,Etanol,132154,Manaus,transmissao,1056.38
VOLKSWAGEN,JETTA,2005,Gasolina,238013,Rio de Janeiro,bateria,1606.57
CHEVROLET,ONIX,2016,Diesel,96368,Belo Horizonte,velas_de_ignicao,114.51
CHEVROLET,SPIN,2000,Gasolina,45891,Belo Horizonte,transmissao,922.38
FORD,FIESTA,2018,Etanol,46901,Belo Horizonte,pastilhas_de_freio,173.45
CHEVROLET,SPIN,2003,Diesel,71062,Rio de Janeiro,pastilhas_de_freio,278.3
HONDA,FIT,2016,Etanol,152635,Rio de Janeiro,alinhamento,201.17
FIAT,TORO,2008,Gasolina,280118,São Paulo,bateria,1611.44
FORD,KA,2023,Etanol,153460,Manaus,cambio,2991.58
VOLKSWAGEN,POLO,2001,Etanol,80591,Manaus,cambio,4720.39
VOLKSWAGEN,JETTA,2007,Gasolina,252990,Salvador,velas_de_ignicao,204.68
FORD,KA,2014,Etanol,280759,São Paulo,alinhamento,274.25
HONDA,CIVIC,2006,Gasolina,22838,Curitiba,pastilhas_de_freio,225.99
CHEVROLET,ONIX,2005,Diesel,116249,Belo Horizonte,bateria,1242.97
VOLKSWAGEN,JETTA,2000,Gasolina,78000,Rio de Janeiro,velas_de_ignicao,163.8
FIAT,MOBI,2014,Gasolina,144608,Salvador,transmissao,839.82
FORD,KA,2022,Diesel,136772,Salvador,velas_de_ignicao,102.52
FORD,KA,2006,Gasolina,169911,Rio de Janeiro,superaquecimento_motor,1781.75
VOLKSWAGEN,JETTA,2016,Diesel,272392,São Paulo,velas_de_ignicao,165.36
HONDA,FIT,2001,Diesel,45291,Salvador,transmissao,901.59
CHEVROLET,ONIX,2008,Gasolina,215963,Manaus,superaquecimento_motor,1863.2
FIAT,MOBI,2008,Etanol,125612,São Paulo,cambio,4492.57
FORD,KA,2012,Etanol,17177,Rio de Janeiro,bateria,792.94
HONDA,FIT,2005,Diesel,43815,São Paulo,alinhamento,205.33
VOLKSWAGEN,JETTA,2005,Etanol,262170,Manaus,bateria,1678.7
FORD,FIESTA,2019,Etanol,104997,Belo Horizonte,velas_de_ignicao,106.03
VOLKSWAGEN,JETTA,2019,Gasolina,60611,Rio de Janeiro,cambio,2759.68
FIAT,MOBI,2020,Diesel,87242,Manaus,alinhamento,150.59
CHEVROLET,SPIN,2002,Diesel,186175,Rio de Janeiro,velas_de_ignicao,201.9
VOLKSWAGEN,POLO,2016,Gasolina,42082,Manaus,pastilhas_de_freio,182.44
VOLKSWAGEN,POLO,2016,Etanol,147330,Manaus,pastilhas_de_freio,238.58
VOLKSWAGEN,JETTA,2011,Diesel,103613,Salvador,transmissao,829.65
FORD,FIESTA,2015,Etanol,95220,Salvador,cambio,3441.71
HONDA,CIVIC,2014,Diesel,15389,Salvador,cambio,2829.74
VOLKSWAGEN,POLO,2012,Diesel,91860,Belo Horizonte,bateria,979.65
CHEVROLET,SPIN,2022,Diesel,158757,Belo Horizonte,pastilhas_de_freio,198.79
FIAT,TORO,2000,Diesel,21797,Manaus,superaquecimento_motor,1394.45
HONDA,CIVIC,2016,Etanol,245939,Curitiba,superaquecimento_motor,1577.16
FIAT,TORO,2002,Etanol,66332,Rio de Janeiro,cambio,4446.86
FORD,FIESTA,2014,Etanol,236655,Salvador,cambio,4814.99
CHEVROLET,SPIN,2003,Etanol,224997,Rio de Janeiro,velas_de_ignicao,213.28
VOLKSWAGEN,POLO,2003,Gasolina,285840,Manaus,cambio,6956.85
VOLKSWAGEN,JETTA,2017,Diesel,2024,São Paulo,alinhamento,130.04
HONDA,CIVIC,2016,Diesel,137656,Manaus,superaquecimento_motor,1264.34
FIAT,TORO,2018,Diesel,158116,Belo Horizonte,velas_de_ignicao,124.07
HONDA,CIVIC,2010,Gasolina,257339,Curitiba,alinhamento,294.15
VOLKSWAGEN,JETTA,2019,Etanol,267429,São Paulo,cambio,4342.41
VOLKSWAGEN,JETTA,2002,Diesel,269514,Rio de Janeiro,cambio,6913.27
VOLKSWAGEN,POLO,2007,Etanol,17903,Belo Horizonte,pastilhas_de_freio,217.23
HONDA,CIVIC,2013,Etanol,163571,Salvador,velas_de_ignicao,146.48
VOLKSWAGEN,JETTA,2000,Gasolina,285139,São Paulo,alinhamento,390.09
FORD,FIESTA,2013,Gasolina,88377,Belo Horizonte,transmissao,755.18
CHEVROLET,ONIX,2001,Etanol,201474,Rio de Janeiro,cambio,6219.67
FIAT,MOBI,2022,Diesel,299966,Manaus,bateria,1083.27
VOLKSWAGEN,JETTA,2003,Diesel,109366,Rio de Janeiro,bateria,1279.27
VOLKSWAGEN,JETTA,2023,Gasolina,63853,São Paulo,cambio,2400.42
FORD,FIESTA,2018,Gasolina,185715,São Paulo,transmissao,809.52
CHEVROLET,SPIN,2005,Gasolina,153405,Manaus,superaquecimento_motor,1760.09
HONDA,CIVIC,2000,Gasolina,52442,São Paulo,bateria,1174.81
FORD,FIESTA,2016,Gasolina,230755,Curitiba,alinhamento,235.89
FORD,FIESTA,2007,Gasolina,9675,Salvador,cambio,3350.51
FORD,KA,2018,Gasolina,89590,Belo Horizonte,cambio,3084.25
CHEVROLET,ONIX,2020,Diesel,293805,Manaus,cambio,4387.56
HONDA,CIVIC,2000,Gasolina,64289,Rio de Janeiro,transmissao,971.44
HONDA,CIVIC,2004,Gasolina,17184,Rio de Janeiro,superaquecimento_motor,1259.93
VOLKSWAGEN,POLO,2015,Diesel,156894,Salvador,velas_de_ignicao,136.12
VOLKSWAGEN,JETTA,2005,Diesel,207537,São Paulo,cambio,5759.14
FIAT,MOBI,2007,Etanol,267411,São Paulo,velas_de_ignicao,210.02
HONDA,FIT,2012,Gasolina,183719,Rio de Janeiro,alinhamento,241.86
HONDA,FIT,2015,Gasolina,298169,Salvador,alinhamento,274.16
VOLKSWAGEN,POLO,2002,Gasolina,121246,Rio de Janeiro,alinhamento,269.13
CHEVROLET,ONIX,2018,Gasolina,132053,São Paulo,bateria,900.11
CHEVROLET,SPIN,2011,Etanol,149544,Manaus,alinhamento,231.02
CHEVROLET,SPIN,2015,Diesel,150408,Belo Horizonte,cambio,3922.3
HONDA,FIT,2010,Diesel,156659,São Paulo,transmissao,964.06
HONDA,FIT,2009,Gasolina,237439,Manaus,transmissao,1164.45
VOLKSWAGEN,POLO,2019,Gasolina,9665,Belo Horizonte,superaquecimento_motor,810.72
CHEVROLET,SPIN,2003,Gasolina,158169,Curitiba,transmissao,1145.42
FIAT,MOBI,2011,Etanol,52474,Salvador,bateria,905.66
HONDA,FIT,2022,Etanol,203045,Manaus,velas_de_ignicao,118.08
FIAT,TORO,2001,Diesel,75911,Curitiba,superaquecimento_motor,1595.01
FORD,FIESTA,2023,Gasolina,92643,São Paulo,transmissao,545.34
CHEVROLET,SPIN,2021,Gasolina,292628,Salvador,alinhamento,222.24
FORD,FIESTA,2018,Gasolina,259383,Manaus,transmissao,932.3
VOLKSWAGEN,JETTA,2004,Gasolina,176682,São Paulo,pastilhas_de_freio,349.57
CHEVROLET,ONIX,2007,Etanol,181879,Salvador,superaquecimento_motor,1783.62
FIAT,MOBI,2006,Diesel,287979,Salvador,cambio,6516.77
VOLKSWAGEN,JETTA,2013,Diesel,226351,São Paulo,cambio,4861.44
CHEVROLET,ONIX,2023,Etanol,96453,São Paulo,bateria,688.29
FORD,FIESTA,2022,Gasolina,53790,Manaus,transmissao,511.03
FORD,FIESTA,2002,Diesel,208032,Salvador,transmissao,1298.3
CHEVROLET,ONIX,2017,Diesel,271787,Manaus,bateria,1230.93
FORD,KA,2015,Etanol,13200,Salvador,velas_de_ignicao,93.31
HONDA,FIT,2022,Gasolina,52275,Manaus,alinhamento,127.21
FORD,KA,2018,Diesel,152363,São Paulo,alinhamento,188.48
CHEVROLET,ONIX,2018,Gasolina,91685,São Paulo,velas_de_ignicao,106.08
FIAT,TORO,2017,Diesel,272763,Rio de Janeiro,velas_de_ignicao,160.29
VOLKSWAGEN,JETTA,2019,Etanol,105454,Manaus,pastilhas_de_freio,195.97
HONDA,FIT,2015,Gasolina,1766,Rio de Janeiro,bateria,691.55
FORD,KA,2007,Etanol,265693,Rio de Janeiro,superaquecimento_motor,2093.85
FORD,KA,2000,Diesel,149765,Curitiba,alinhamento,299.84
VOLKSWAGEN,POLO,2016,Etanol,256356,Salvador,velas_de_ignicao,160.73
HONDA,CIVIC,2011,Etanol,220172,Belo Horizonte,velas_de_ignicao,173.75
HONDA,FIT,2020,Etanol,25301,Curitiba,bateria,632.53
HONDA,CIVIC,2010,Diesel,44763,Salvador,cambio,3457.21
HONDA,FIT,2004,Gasolina,151837,Belo Horizonte,superaquecimento_motor,1794.8
HONDA,CIVIC,2011,Etanol,7425,Rio de Janeiro,velas_de_ignicao,102.69
FIAT,MOBI,2016,Gasolina,275001,Belo Horizonte,cambio,4855.56
FIAT,TORO,2005,Diesel,183843,São Paulo,pastilhas_de_freio,346.75
FORD,FIESTA,2000,Gasolina,259561,São Paulo,superaquecimento_motor,2424.76
FIAT,MOBI,2004,Etanol,41457,Manaus,cambio,3964.7
VOLKSWAGEN,POLO,2013,Etanol,210813,Salvador,pastilhas_de_freio,297.97
HONDA,FIT,2004,Etanol,5452,Curitiba,transmissao,746.66
FORD,KA,2021,Etanol,111153,Rio de Janeiro,alinhamento,154.18
VOLKSWAGEN,POLO,2023,Etanol,192543,Salvador,velas_de_ignicao,111.16
FORD,KA,2000,Etanol,280444,Rio de Janeiro,cambio,7352.29
HONDA,CIVIC,2017,Diesel,1845,São Paulo,superaquecimento_motor,844.75
HONDA,CIVIC,2015,Diesel,119342,Curitiba,pastilhas_de_freio,230.64
HONDA,CIVIC,2008,Diesel,237366,Curitiba,alinhamento,298.54
HONDA,FIT,2018,Gasolina,239004,São Paulo,alinhamento,224.59
CHEVROLET,ONIX,2021,Gasolina,194110,Belo Horizonte,velas_de_ignicao,120.44
FIAT,MOBI,2004,Diesel,248850,Curitiba,cambio,6372.76
FIAT,TORO,2001,Gasolina,214362,Belo Horizonte,alinhamento,335.76
FIAT,MOBI,2014,Gasolina,247688,Rio de Janeiro,velas_de_ignicao,168.11
FORD,FIESTA,2006,Etanol,34404,Curitiba,cambio,3706.31
CHEVROLET,ONIX,2003,Etanol,22564,Manaus,cambio,3830.45
FORD,FIESTA,2000,Gasolina,97898,São Paulo,transmissao,1061.06
HONDA,CIVIC,2012,Gasolina,280371,Belo Horizonte,velas_de_ignicao,188.62
HONDA,FIT,2019,Diesel,95259,Manaus,bateria,796.01
FORD,FIESTA,2021,Gasolina,124451,Rio de Janeiro,pastilhas_de_freio,191.0
VOLKSWAGEN,POLO,2006,Etanol,17215,Rio de Janeiro,bateria,925.21
VOLKSWAGEN,POLO,2014,Gasolina,130577,Curitiba,cambio,3863.23
FIAT,MOBI,2022,Diesel,258392,Curitiba,cambio,3831.19
FIAT,MOBI,2013,Etanol,71074,Manaus,alinhamento,180.38
HONDA,CIVIC,2022,Etanol,108621,Salvador,alinhamento,147.56
FIAT,MOBI,2018,Etanol,179289,Salvador,alinhamento,199.7
FIAT,MOBI,2021,Etanol,106759,Curitiba,cambio,2898.16
VOLKSWAGEN,JETTA,2023,Gasolina,128471,Salvador,velas_de_ignicao,96.7
HONDA,CIVIC,2019,Diesel,283855,São Paulo,superaquecimento_motor,1528.56
VOLKSWAGEN,JETTA,2023,Gasolina,48398,Manaus,velas_de_ignicao,78.63
HONDA,FIT,2017,Gasolina,263430,São Paulo,pastilhas_de_freio,291.11
CHEVROLET,ONIX,2009,Etanol,165369,Salvador,velas_de_ignicao,163.85
VOLKSWAGEN,POLO,2008,Diesel,108304,Curitiba,alinhamento,226.84
FORD,KA,2007,Etanol,104959,São Paulo,transmissao,922.41
CHEVROLET,SPIN,2009,Gasolina,239317,Rio de Janeiro,pastilhas_de_freio,350.56
FORD,FIESTA,2016,Gasolina,157557,Curitiba,bateria,1016.79
HONDA,CIVIC,2001,Etanol,129745,Manaus,transmissao,1122.11
CHEVROLET,SPIN,2005,Gasolina,54583,Belo Horizonte,pastilhas_de_freio,254.12
FORD,KA,2004,Gasolina,124077,Belo Horizonte,pastilhas_de_freio,310.99
VOLKSWAGEN,POLO,2008,Etanol,111359,Curitiba,cambio,4342.12
FIAT,TORO,2004,Gasolina,27086,Salvador,alinhamento,199.89
FORD,KA,2017,Diesel,147556,São Paulo,cambio,3661.26
CHEVROLET,ONIX,2019,Etanol,199695,São Paulo,bateria,1006.33
CHEVROLET,SPIN,2008,Diesel,104132,Curitiba,velas_de_ignicao,145.94
FIAT,TORO,2016,Gasolina,59263,Rio de Janeiro,cambio,3033.78
VOLKSWAGEN,JETTA,2016,Gasolina,149747,Manaus,bateria,999.44
VOLKSWAGEN,JETTA,2011,Etanol,60664,Salvador,alinhamento,185.34
CHEVROLET,ONIX,2006,Gasolina,177198,Rio de Janeiro,alinhamento,278.37
CHEVROLET,ONIX,2002,Etanol,242730,Curitiba,cambio,6588.14
HONDA,CIVIC,2009,Etanol,67804,Curitiba,alinhamento,199.23
FIAT,MOBI,2001,Etanol,290232,Rio de Janeiro,transmissao,1541.16
FIAT,MOBI,2002,Etanol,211087,Belo Horizonte,bateria,1632.64
FIAT,TORO,2015,Etanol,87893,Curitiba,bateria,888.92
CHEVROLET,ONIX,2001,Diesel,268113,Manaus,pastilhas_de_freio,445.02
VOLKSWAGEN,POLO,2023,Etanol,8981,Salvador,superaquecimento_motor,697.35
FIAT,TORO,2009,Diesel,107154,Rio de Janeiro,velas_de_ignicao,143.35
CHEVROLET,SPIN,2005,Gasolina,286552,Belo Horizonte,alinhamento,350.3
FIAT,MOBI,2021,Etanol,155313,Rio de Janeiro,bateria,853.71
HONDA,CIVIC,2010,Gasolina,182177,Belo Horizonte,bateria,1272.41
CHEVROLET,SPIN,2022,Etanol,192122,Belo Horizonte,pastilhas_de_freio,213.25
FORD,FIESTA,2006,Diesel,3657,Manaus,velas_de_ignicao,115.14
FIAT,MOBI,2014,Diesel,283374,Salvador,superaquecimento_motor,1790.63
HONDA,FIT,2005,Diesel,213766,Curitiba,superaquecimento_motor,1994.41
FORD,FIESTA,2019,Gasolina,84731,Belo Horizonte,alinhamento,154.96
FORD,KA,2008,Etanol,173412,Curitiba,superaquecimento_motor,1709.54
VOLKSWAGEN,JETTA,2021,Gasolina,167022,Salvador,superaquecimento_motor,1138.37
CHEVROLET,SPIN,2019,Diesel,138939,Curitiba,cambio,3359.1
CHEVROLET,SPIN,2011,Gasolina,209614,Manaus,velas_de_ignicao,170.23
FIAT,TORO,2018,Diesel,4329,Manaus,velas_de_ignicao,82.42
CHEVROLET,ONIX,2019,Diesel,298009,São Paulo,cambio,4576.43
HONDA,CIVIC,2002,Diesel,198012,Manaus,alinhamento,318.17
HONDA,CIVIC,2014,Etanol,37869,Belo Horizonte,bateria,797.75
FIAT,MOBI,2001,Etanol,197977,Salvador,pastilhas_de_freio,390.08
FIAT,MOBI,2020,Diesel,83984,Manaus,alinhamento,149.33
FIAT,TORO,2001,Gasolina,101069,Rio de Janeiro,transmissao,1047.24
FIAT,MOBI,2021,Gasolina,248577,Salvador,superaquecimento_motor,1337.16
CHEVROLET,ONIX,2002,Etanol,118728,Belo Horizonte,cambio,5082.89
CHEVROLET,SPIN,2005,Diesel,25801,Salvador,pastilhas_de_freio,233.49
CHEVROLET,SPIN,2014,Gasolina,218359,Manaus,bateria,1223.9
